0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,2,0,1,0,3,0,0,0,0,1,0,0,0,2,4,0,2,0,4,0,2,4,3,0,0,0,9,0,5,5,0,5,7,0,6,0,0,7,8,9,10,12,0,24,15,13,0,16,30,20,24,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,2,0,2,0,2,1,0,3,2,0,3,0,1,0,5,0,3,0,0,5,0,4,4,0,6,0,8,8,6,2,10,0,6,0,10,0,12,12,0,16,4,19,8,18,0,20,5,28,23,34,0,32,44,9,53,40,64,15,100,120,210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,2,0,1,2,2,1,0,2,0,2,1,4,0,2,0,2,2,4,0,2,4,0,4,0,4,8,6,3,8,0,6,8,11,0,8,8,0,11,20,20,0,20,35,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,2,1,0,2,1,0,2,0,0,0,2,0,2,3,0,2,0,5,2,0,5,0,3,2,5,0,3,0,6,0,7,0,6,7,0,8,0,8,12,9,0,15,0,10,15,18,0,18,18,0,21,30,34,0,40,60,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,1,2,1,2,0,0,2,0,0,2,1,3,1,3,3,4,1,5,0,0,1,4,2,3,6,1,4,1,8,0,8,1,6,3,11,11,14,2,6,16,5,18,10,24,10,30,40,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0,1,0,1,0,2,1,0,0,2,0,1,3,2,6,1,5,4,0,0,0,2,3,3,4,4,3,8,6,0,6,0,3,11,10,6,10,6,5,23,18,17,5,17,30,30,30,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2,1,2,1,0,2,3,0,2,0,1,3,0,0,4,2,4,2,4,8,4,3,9,0,0,0,5,6,6,11,4,7,6,17,0,15,0,9,10,23,21,28,8,12,44,20,42,15,51,40,75,90,210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,1,0,0,3,0,3,0,0,0,0,0,4,0,0,0,4,0,4,6,0,0,0,9,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,2,0,2,0,0,4,1,2,2,0,2,0,5,4,5,0,5,0,3,1,6,0,3,6,0,10,0,10,6,9,3,12,0,15,12,19,0,18,18,0,29,30,38,0,55,75,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,1,2,0,1,0,0,1,2,0,0,2,0,2,0,2,3,3,3,3,0,3,3,6,0,3,3,0,6,11,11,0,11,21,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,4,0,3,1,0,1,3,0,3,0,0,1,3,6,6,4,0,10,4,6,0,10,10,10,15,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,2,0,0,0,2,0,2,0,0,2,0,3,3,0,5,0,3,3,5,0,4,0,3,0,7,0,6,9,0,8,1,10,6,12,0,15,1,14,18,25,0,18,24,3,30,30,48,6,60,90,126
